Company,TypeName,Ram,OpSys,Weight,Price_euros,Screen,IPS Screen,Screen PPI,Cpu_brand,HDD,SSD,Gpu brand,os
Samsung,Ultrabook,8,Windows 10,1.17,1699,NormalScreen,No,146.860478,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,Windows 10,1.32,1799,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,Windows 10,2.43,2649,NormalScreen,Yes,254.6713491,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,Windows 10,1.05,1475,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,Linux,2.62,929,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
HP,Notebook,8,Windows 10,2.04,900,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,Windows 10,2.18,614,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,Windows 10,1.9,935,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,Windows 10,1.24,2013.1,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,Windows 10,3.58,1279,NormalScreen,Yes,127.3356746,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,Windows 10,1.22,1649,TouchScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,Windows 10,1.13,2049,NormalScreen,Yes,157.3505121,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,Windows 10,1.95,1962.99,NormalScreen,Yes,141.2119981,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,Windows 10,1.08,2099,TouchScreen,Yes,141.2119981,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,Windows 10,1.26,1483,NormalScreen,No,176.2325736,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,Chrome OS,2.2,359,NormalScreen,Yes,141.2119981,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,Windows 10,2.6,789,NormalScreen,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,Windows 10,0.98,1899,TouchScreen,Yes,157.3505121,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,Windows 10,1.6,1205,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,Windows 10,1.09,3100,TouchScreen,No,352.4651472,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,Windows 10,2.2,789,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,Windows 10,2.04,1018.99,NormalScreen,No,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,Windows 10,2.4,499,NormalScreen,No,141.2119981,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,Windows 10,1.44,881,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,Windows 10,1.49,960,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,Windows 10,2.7,1599,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,Windows 10,2.6,1349,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,Windows 10,2.2,1119.91,NormalScreen,No,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,4,Windows 10,2.18,684.99,NormalScreen,No,100.4546699,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,Windows 10,1.84,1296.99,NormalScreen,No,141.2119981,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,Windows 10,1.39,1149,TouchScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,Windows 10,2.4,1975,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,Windows 10,1.37,1825,TouchScreen,Yes,165.6321181,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,Windows 10,1.95,729.9,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,Windows 10,1.36,1650,NormalScreen,Yes,176.2325736,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,Windows 10,2.31,1165,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,Windows 10,2.18,708.06,NormalScreen,No,100.4546699,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,Windows 10,1.95,1149,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,Windows 10,2.2,309,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,Windows 10,1.26,1579,NormalScreen,No,176.2325736,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,No OS,1.86,288.9,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Lenovo,2 in 1 Convertible,16,Windows 10,1.3,1799,TouchScreen,Yes,276.0535301,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,Windows 10,1.47,1105,NormalScreen,Yes,157.3505121,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,Windows 10,1.26,1669,NormalScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,Windows 10,2.18,558.6,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,Windows 10,2.2,1199,NormalScreen,No,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,Windows 10,1.36,1639,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,Windows 10,4.36,2758,NormalScreen,No,169.7808994,Intel Core i7,1000,512,Nvidia,Windows
HP,Gaming,8,Windows 10,2.75,1399,NormalScreen,Yes,127.3356746,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,Windows 10,2.8,530,NormalScreen,No,106.1130621,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,Windows 10,2.23,619,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,Windows 10,2.2,1119,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,Windows 10,1.1,1299,TouchScreen,Yes,194.9475372,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,Windows 10,2.5,999,NormalScreen,Yes,141.2119981,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,8,Windows 10,1.36,1472.2,TouchScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,No OS,2.2,685,NormalScreen,No,141.2119981,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,Windows 10,2.36,659,NormalScreen,No,106.1130621,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,Chrome OS,1.68,349,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Others/No OS/Linux
HP,Workstation,8,Windows 10,2,2249,NormalScreen,Yes,141.2119981,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,Windows 10,1.36,1775,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,Windows 7,1.2,1460,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,Chrome OS,1.2,1159,NormalScreen,No,176.2325736,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,8,Windows 10,1.7,1488.99,NormalScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,Windows 10,4.36,3154,NormalScreen,Yes,254.6713491,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,Windows 10,1.24,1899,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,Windows 10,1.45,775,TouchScreen,No,135.0942112,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,Windows 10,1.3,1268,NormalScreen,No,276.0535301,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,Chrome OS,1.25,389,TouchScreen,Yes,135.0942112,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Toshiba,Notebook,8,Windows 10,1.2,1535,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,Windows 10,1.36,1760,NormalScreen,Yes,176.2325736,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,Windows 10,2.4,1009,NormalScreen,No,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,8,Windows 10,1.1,1790,TouchScreen,No,176.2325736,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,Windows 10,2.04,846.5,NormalScreen,No,100.4546699,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,Linux,2.25,465.62,NormalScreen,No,100.4546699,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Dell,Notebook,4,Windows 10,1.9,825,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,Windows 10,2.04,685,NormalScreen,No,141.2119981,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,Windows 10,4.42,3149,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,Windows 10,2.4,695,NormalScreen,No,141.2119981,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,Windows 10,1.22,1899,TouchScreen,No,276.0535301,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,Windows 10,1.5,1962.98,TouchScreen,No,209.8006829,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,Windows 10,4.42,2800,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,Windows 10,1.95,1180,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,Windows 10,2.73,2049.9,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,Windows 10,2.04,979,NormalScreen,Yes,141.2119981,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,Windows 7,1.7,1002,NormalScreen,No,111.9352036,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,Windows 10,2.3,1799,TouchScreen,No,282.4239962,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,6,Windows 10,2.04,579,NormalScreen,No,100.4546699,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,Windows 10,2.99,1749,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,Windows 10,2.19,1299,TouchScreen,Yes,141.2119981,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,Windows 7,1.2,1195,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,Windows 10,2.2,549,NormalScreen,No,141.2119981,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,Windows 10,2.3,649,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,Windows 10,1.75,915,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,Windows 10,2.25,599,NormalScreen,No,100.4546699,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,Windows 10,2.04,806,NormalScreen,No,141.2119981,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,Windows 10,2.5,1189,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.36,749,NormalScreen,No,100.4546699,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,Windows 10,1.6,1119,NormalScreen,No,157.3505121,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,Windows 10,0.97,1908,NormalScreen,No,176.2325736,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,Windows 10,2.1,499,NormalScreen,No,141.2119981,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,4,No OS,1.9,270.62,NormalScreen,No,100.4546699,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Lenovo,Notebook,8,Windows 10,2.3,1349,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,Windows 10,1.68,889,TouchScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,Windows 10,1.4,1150,NormalScreen,No,276.0535301,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,Windows 10,1.11,1349,TouchScreen,Yes,165.6321181,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,Windows 10,2.4,380,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,Windows 10,2.5,1799,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,Windows 10,1.48,2089,NormalScreen,No,157.3505121,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,Windows 10,2.7,1260,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,Windows 10,1.34,1189,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,Windows 10,2.18,547,NormalScreen,No,100.4546699,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,Windows 10,1.64,779,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,Windows 10,1.2,1195,NormalScreen,No,165.6321181,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,Windows 10,1.48,1099.99,NormalScreen,No,111.9352036,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 10,1.95,1205,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,Windows 7,1.43,1449,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.64,1049.26,NormalScreen,No,157.3505121,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,Windows 10,1.64,684,NormalScreen,No,111.9352036,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,Windows 10,2.65,949,NormalScreen,No,141.2119981,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,Windows 10,1.26,1539,NormalScreen,No,176.2325736,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,Windows 10,1.48,1590,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,Windows 10,1.54,1887.21,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,Windows 10,1.49,800,NormalScreen,No,117.8265301,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,Windows 10,1.5,1210,NormalScreen,No,117.8265301,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 10,2.04,769.99,NormalScreen,No,100.4546699,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,Windows 7,2.4,2968,NormalScreen,Yes,254.6713491,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,Windows 10,1.47,1490,NormalScreen,Yes,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.43,2229,NormalScreen,No,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,Windows 10,2.08,795.99,TouchScreen,Yes,141.2119981,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,Windows 10,1.2,1590,NormalScreen,No,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.11,1149,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.64,1185.43,NormalScreen,No,157.3505121,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.09,1046.44,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,Windows 10,1.26,1559,NormalScreen,No,125.367428,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 10,2.31,1189,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,Windows 10,1.95,1060,NormalScreen,No,111.9352036,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,Windows 10,1.29,1624,TouchScreen,No,276.0535301,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,2.63,1080,NormalScreen,No,127.3356746,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,Windows 10,1.64,973,NormalScreen,No,111.9352036,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,Windows 10,2.1,409,NormalScreen,No,100.4546699,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,Windows 10,2.7,1191.8,NormalScreen,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,Windows 7,1.95,1195,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.84,1228.99,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,Windows 10,1.26,1349,NormalScreen,No,176.2325736,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,Windows 10,2.04,742,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,Windows 10,1.47,1725,NormalScreen,Yes,157.3505121,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,Windows 7,2.09,1062.95,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.64,1010.51,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,1.8,847,TouchScreen,Yes,141.2119981,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,Windows 10,1.45,210.8,NormalScreen,No,111.9352036,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,Windows 10,2.4,1425,NormalScreen,Yes,141.2119981,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,Windows 10,2.3,1049.6,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 10,1.54,1000,NormalScreen,No,157.3505121,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,Windows 10,1.84,2103.34,NormalScreen,No,141.2119981,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,Windows 7,1.43,1469,NormalScreen,No,157.3505121,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,Windows 10,3.78,1545.64,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,Windows 10,4.6,2289.99,NormalScreen,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,Chrome OS,1.2,287.9,NormalScreen,No,135.0942112,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,16,Windows 7,1.1,2620,NormalScreen,Yes,209.8006829,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.91,979,NormalScreen,Yes,141.2119981,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,Windows 10,2.3,1094,TouchScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 10,2.04,979,NormalScreen,No,100.4546699,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,Windows 10,1.2,2254,TouchScreen,No,276.0535301,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,Windows 10,2.31,705.15,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,No OS,1.96,499,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Others/No OS/Linux
Acer,Notebook,8,Windows 10,2.4,449,NormalScreen,No,100.4546699,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,Windows 10,1.6,1299,TouchScreen,Yes,165.6321181,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,Windows 10,2.94,1819,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,Windows 10,2.04,1070,NormalScreen,No,141.2119981,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,No OS,4,998,NormalScreen,Yes,127.3356746,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,Windows 10,2.25,559,NormalScreen,No,141.2119981,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,Windows 10,2.32,989.99,NormalScreen,No,141.2119981,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,Windows 10,1.8,1929,NormalScreen,No,141.2119981,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,Windows 10,1.29,1458,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,Windows 10,3.58,3975,NormalScreen,Yes,127.3356746,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,Windows 10,1.62,798.01,TouchScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,Windows 10,3.21,1329,NormalScreen,No,282.4239962,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,Mac OS X,0.92,1300,NormalScreen,Yes,226.4155472,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,Windows 10,2.06,481.98,NormalScreen,No,100.4546699,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,Windows 10,2.31,1199,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,Windows 7,1.26,1199,NormalScreen,No,176.2325736,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,Windows 10,1.49,1090,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,Windows 10,1.3,1713.49,TouchScreen,Yes,176.2325736,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,Windows 10,3,659,NormalScreen,No,106.1130621,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,Windows 10,2.3,977,NormalScreen,Yes,141.2119981,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,Windows 10,3.78,2499,NormalScreen,No,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,Windows 10,2.1,540,NormalScreen,No,100.4546699,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,Windows 7,2.31,940,NormalScreen,No,141.2119981,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,Windows 10,0.99,1399,TouchScreen,Yes,234.9767648,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,Windows 10,4.6,3240,NormalScreen,Yes,127.3356746,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,0.69,646.27,TouchScreen,Yes,224.1738091,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,Windows 10,1.3,2049,NormalScreen,Yes,331.2642361,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,Windows 10,2.18,750,NormalScreen,No,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 7,1.54,1030.99,NormalScreen,No,157.3505121,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,Windows 7,1.9,1495,NormalScreen,No,141.2119981,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,Windows 7,1.7,1199,NormalScreen,No,157.3505121,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,Chrome OS,1.29,615,NormalScreen,No,276.0535301,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,Windows 10,2.4,387,NormalScreen,No,100.4546699,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,Linux,2.2,393.49,NormalScreen,No,100.4546699,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,No OS,1.86,345.99,NormalScreen,No,100.4546699,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,8,Windows 10,2.7,1599,NormalScreen,Yes,127.3356746,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,Windows 10,1.4,818.35,NormalScreen,Yes,165.6321181,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,Windows 7,2.4,1599,NormalScreen,No,125.367428,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,Windows 10,2.4,799,NormalScreen,No,141.2119981,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,Windows 10,2.36,638.8,NormalScreen,No,141.2119981,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,Windows 10,2.6,1599,NormalScreen,No,127.3356746,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,Windows 10,1.96,500,NormalScreen,No,100.4546699,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,Windows 10,4.3,2299,NormalScreen,Yes,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,Windows 7,1.5,1135.15,NormalScreen,No,125.367428,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,Windows 7,1.5,1166.97,NormalScreen,No,125.367428,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,Chrome OS,2.2,209,NormalScreen,No,100.4546699,Other Intel Processor,0,16,Intel,Others/No OS/Linux
HP,Workstation,8,Windows 7,3,2899,NormalScreen,Yes,127.3356746,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,Windows 10,2.4,1199,NormalScreen,No,141.2119981,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,Windows 7,1.5,1413.1,NormalScreen,No,125.367428,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,Windows 10,2.9,1511.19,NormalScreen,No,127.3356746,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,Windows 10,2.1,867,TouchScreen,Yes,141.2119981,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,Windows 10,2.1,398,NormalScreen,No,141.2119981,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,Windows 10,2.59,1339,NormalScreen,Yes,141.2119981,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,Windows 10,1.16,1699,TouchScreen,No,276.0535301,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,Windows 7,2.24,769.15,NormalScreen,No,100.4546699,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,Windows 10,2.1,429,NormalScreen,No,100.4546699,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,Windows 10,1.16,1969,NormalScreen,No,165.6321181,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,Android,0.69,549,TouchScreen,Yes,224.1738091,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,8,Windows 10,1.23,1379,NormalScreen,No,165.6321181,Intel Core i7,0,256,Intel,Windows
